mid_date, v [m/yr], satellite, dt (days)
1992-08-14T19:46:47.315Z,599, Landsat 5, 8 
2010-07-12T20:16:59.479Z,509, Landsat 7, 128 
2018-09-30T20:43:04.000Z,275, Sentinel 2, 60 
2019-07-18T08:50:30.000Z,297, Sentinel 2, 15 
2017-02-07T20:44:11.499Z,314, Sentinel 2, 150 
2003-04-16T08:16:37.135Z,624, Landsat 7, 23 
2019-05-09T08:50:25.000Z,755, Sentinel 2, 65 
2018-11-12T08:44:15.000Z,245, Sentinel 2, 135 
2009-05-29T20:21:23.042Z,1053, Landsat 7, 32 
2022-09-10T08:54:20.000Z,352, Sentinel 2, 155 
2011-03-29T08:21:25.885Z,598, Landsat 7, 57 
2019-05-01T08:42:35.000Z,666, Sentinel 2, 135 
2018-06-18T08:50:20.000Z,598, Sentinel 2, 65 
2022-06-07T08:50:30.000Z,1003, Sentinel 2, 35 
2022-06-04T08:40:25.000Z,999, Sentinel 2, 45 
2019-07-12T20:40:24.000Z,538, Sentinel 2, 110 
2022-05-20T08:40:20.000Z,1078, Sentinel 2, 25 
2002-05-18T20:19:32.632Z,926, Landsat 7, 112 
2022-08-03T20:52:49.000Z,561, Sentinel 2, 160 
2019-08-26T20:40:44.000Z,228, Sentinel 2, 40 
2018-09-10T20:43:09.000Z,319, Sentinel 2, 100 
2016-05-28T20:45:44.000Z,502, Sentinel 2, 20 
2018-07-25T08:41:30.000Z,428, Sentinel 2, 135 
2022-08-01T08:50:30.000Z,277, Sentinel 2, 5 
2021-08-18T20:50:19.000Z,443, Sentinel 2, 40 
2022-02-24T20:54:41.000Z,639, Sentinel 2, 10 
2022-07-17T08:51:30.000Z,639, Sentinel 2, 145 
2009-05-25T08:21:59.018Z,963, Landsat 5, 25 
1993-05-08T19:59:34.587Z,852, Landsat 5, 48 
1992-09-19T19:52:57.213Z,492, Landsat 5, 80 
2022-06-14T08:40:25.000Z,926, Sentinel 2, 25 
2019-03-09T20:43:36.000Z,462, Sentinel 2, 70 
2013-06-01T20:26:36.880Z,991, Landsat 7, 112 
2006-04-26T20:27:12.479Z,612, Landsat 7, 64 
2010-07-11T20:23:11.328Z,486, Landsat 7, 144 
2022-06-14T20:50:31.000Z,875, Sentinel 2, 90 
1990-06-11T19:44:56.370Z,713, Landsat 5, 32 
2016-09-25T20:42:57.000Z,133, Sentinel 2, 60 
2009-05-10T08:18:16.922Z,898, Landsat 7, 25 
2019-09-03T20:52:26.000Z,298, Sentinel 2, 80 
2019-03-27T08:43:40.000Z,508, Sentinel 2, 105 
2018-06-13T08:50:20.000Z,552, Sentinel 2, 75 
2013-03-25T08:30:07.948Z,742, Landsat 7, 25 
2017-10-20T20:44:34.000Z,289, Sentinel 2, 50 
2019-09-08T20:52:44.000Z,269, Sentinel 2, 80 
2022-06-14T20:50:24.000Z,846, Sentinel 2, 100 
2019-09-01T08:51:49.999Z,293, Sentinel 2, 65 
2003-04-15T08:22:44.704Z,516, Landsat 7, 71 
2010-05-05T08:20:01.179Z,820, Landsat 7, 23 
2019-09-03T08:43:45.000Z,368, Sentinel 2, 135 
2020-10-17T08:44:20.000Z,870, Sentinel 2, 65 
2018-11-27T20:53:01.000Z,269, Sentinel 2, 160 
2021-06-24T08:40:20.000Z,2017, Sentinel 2, 45 
2018-01-21T20:52:59.000Z,274, Sentinel 2, 170 
2022-11-04T08:56:30.000Z,60, Sentinel 2, 25 
2018-07-10T08:40:15.000Z,484, Sentinel 2, 105 
2022-03-16T20:53:50.999Z,743, Sentinel 2, 90 
2019-05-06T20:50:21.000Z,802, Sentinel 2, 60 
2022-04-30T20:52:21.000Z,900, Sentinel 2, 120 
2018-03-24T20:43:51.000Z,369, Sentinel 2, 110 
2002-04-04T08:22:51.882Z,726, Landsat 7, 41 
2022-05-25T20:50:24.000Z,984, Sentinel 2, 80 
2022-04-05T20:50:26.000Z,810, Sentinel 2, 10 
2022-03-04T08:53:50.000Z,738, Sentinel 2, 5 
2018-03-29T20:42:51.000Z,401, Sentinel 2, 80 
2005-05-26T20:20:26.207Z,960, Landsat 7, 80 
2020-04-15T20:50:19.000Z,746, Sentinel 2, 40 
2019-05-01T20:51:56.000Z,721, Sentinel 2, 110 
2022-03-13T20:44:16.000Z,739, Sentinel 2, 110 
2020-12-31T08:46:50.000Z,1277, Sentinel 2, 85 
2021-07-24T08:40:20.000Z,960, Sentinel 2, 45 
2005-03-27T08:23:42.412Z,479, Landsat 7, 23 
2018-03-22T20:52:19.000Z,337, Sentinel 2, 50 
2019-08-11T20:41:19.000Z,369, Sentinel 2, 90 
2019-05-09T08:50:45.000Z,751, Sentinel 2, 85 
2018-12-02T20:53:31.000Z,281, Sentinel 2, 150 
2018-06-20T08:40:20.000Z,538, Sentinel 2, 65 
2001-09-29T20:13:07.944Z,435, Landsat 7, 16 
2022-07-14T20:50:31.000Z,635, Sentinel 2, 30 
2019-08-01T20:40:24.000Z,376, Sentinel 2, 70 
2011-12-14T20:18:28.599Z,364, Landsat 7, 144 
2020-09-27T08:42:20.000Z,1188, Sentinel 2, 45 
2019-04-24T08:52:30.000Z,630, Sentinel 2, 115 
2018-08-07T08:50:20.000Z,371, Sentinel 2, 65 
2006-04-12T20:14:50.683Z,474, Landsat 7, 96 
2019-05-29T08:50:45.000Z,674, Sentinel 2, 125 
2020-04-28T08:50:20.000Z,842, Sentinel 2, 35 
2022-06-04T20:50:24.000Z,1009, Sentinel 2, 40 
2006-03-30T08:24:06.430Z,398, Landsat 7, 55 
2019-03-20T08:51:55.000Z,499, Sentinel 2, 25 
2018-12-04T20:42:19.000Z,285, Sentinel 2, 170 
2020-12-22T15:48:50.847Z,1011, Sentinel 1, 12 
1990-08-14T19:44:39.763Z,387, Landsat 5, 96 
2005-04-20T08:23:41.382Z,742, Landsat 7, 71 
2018-05-01T08:40:20.000Z,616, Sentinel 2, 35 
2022-09-29T20:42:41.000Z,278, Sentinel 2, 50 
2020-04-22T20:40:19.000Z,838, Sentinel 2, 40 
2017-08-01T20:41:36.000Z,531, Sentinel 2, 120 
2019-03-02T20:53:49.000Z,406, Sentinel 2, 60 
2022-04-27T20:40:21.000Z,946, Sentinel 2, 20 
2022-08-31T08:51:35.000Z,358, Sentinel 2, 55 
2022-08-28T08:40:05.000Z,439, Sentinel 2, 15 
2019-12-20T08:53:15.000Z,442, Sentinel 2, 155 
2008-05-30T08:22:08.540Z,1459, Landsat 5, 73 
2021-07-04T20:50:24.000Z,1630, Sentinel 2, 30 
2009-06-06T20:19:06.689Z,828, Landsat 5, 64 
2018-08-22T08:51:05.000Z,260, Sentinel 2, 65 
2022-04-15T20:50:19.000Z,857, Sentinel 2, 40 
2022-04-28T08:50:25.000Z,946, Sentinel 2, 55 
2019-11-22T15:48:45.778Z,525, Sentinel 1, 12 
2018-08-29T20:50:09.000Z,119, Sentinel 2, 10 
2019-01-16T20:53:06.000Z,313, Sentinel 2, 160 
2022-06-02T08:50:25.000Z,1007, Sentinel 2, 55 
2022-09-07T08:44:05.000Z,346, Sentinel 2, 145 
2022-11-16T20:57:31.000Z,155, Sentinel 2, 20 
2022-06-17T08:50:30.000Z,935, Sentinel 2, 35 
2005-04-05T08:17:28.911Z,708, Landsat 7, 23 
2003-06-06T20:19:33.083Z,597, Landsat 7, 112 
2016-06-17T20:44:01.000Z,596, Sentinel 2, 60 
2014-04-16T20:34:13.937Z,400, Landsat 7, 32 
2017-12-07T20:52:49.000Z,260, Sentinel 2, 160 
2013-03-20T20:33:13.343Z,914, Landsat 7, 16 
2018-07-12T20:40:21.000Z,453, Sentinel 2, 110 
2009-05-04T20:27:29.691Z,887, Landsat 7, 64 
2018-07-15T20:51:04.000Z,432, Sentinel 2, 140 
2020-05-17T20:40:19.000Z,1256, Sentinel 2, 90 
2018-07-25T20:50:21.000Z,499, Sentinel 2, 10 
2022-05-30T20:50:24.000Z,1005, Sentinel 2, 50 
1993-05-06T07:50:18.839Z,906, Landsat 5, 25 
2022-05-25T20:50:19.000Z,1146, Sentinel 2, 20 
2017-09-01T08:50:50.000Z,405, Sentinel 2, 35 
2019-02-13T08:55:50.000Z,433, Sentinel 2, 25 
2022-07-09T15:49:00.251Z,583, Sentinel 1, 12 
2019-05-14T08:50:30.000Z,795, Sentinel 2, 85 
2018-12-17T20:56:44.000Z,255, Sentinel 2, 90 
2021-11-11T15:48:57.988Z,376, Sentinel 1, 12 
2010-05-09T20:16:56.083Z,796, Landsat 7, 32 
1993-06-22T07:56:30.234Z,1040, Landsat 5, 55 
2019-05-21T20:50:29.000Z,858, Sentinel 2, 40 
2019-06-23T08:50:30.000Z,872, Sentinel 2, 5 
2019-06-25T08:40:20.000Z,559, Sentinel 2, 145 
2020-03-11T08:43:35.000Z,565, Sentinel 2, 75 
2020-05-02T20:40:49.000Z,1025, Sentinel 2, 80 
2019-05-21T20:50:29.000Z,774, Sentinel 2, 100 
2020-03-11T20:54:14.000Z,580, Sentinel 2, 110 
2019-08-26T20:42:59.000Z,357, Sentinel 2, 120 
2022-06-24T20:50:31.000Z,833, Sentinel 2, 70 
2013-05-12T08:29:53.517Z,1007, Landsat 7, 71 
2017-11-02T20:54:06.000Z,313, Sentinel 2, 160 
2021-04-02T20:39:54.000Z,2454, Sentinel 2, 10 
2018-06-30T20:50:51.000Z,534, Sentinel 2, 160 
2022-06-01T20:40:19.000Z,1105, Sentinel 2, 20 
2008-05-01T20:26:00.110Z,1125, Landsat 5, 16 
2017-11-27T08:45:15.000Z,272, Sentinel 2, 115 
2020-04-23T08:51:55.000Z,820, Sentinel 2, 95 
2009-07-07T20:25:46.860Z,599, Landsat 5, 112 
2018-08-19T20:50:51.000Z,292, Sentinel 2, 60 
2019-09-15T20:43:41.000Z,335, Sentinel 2, 110 
2022-03-06T20:53:46.000Z,731, Sentinel 2, 70 
2018-09-12T20:22:42.987Z,285, Landsat 7, 48 
1991-05-08T07:56:19.749Z,527, Landsat 5, 89 
2019-08-19T20:51:51.000Z,309, Sentinel 2, 90 
2015-07-09T20:30:39.365Z,335, Landsat 7, 48 
2009-07-08T20:21:13.563Z,688, Landsat 7, 144 
2018-01-09T08:53:35.000Z,279, Sentinel 2, 145 
2020-12-14T08:56:05.000Z,1073, Sentinel 2, 105 
2018-06-25T20:50:14.000Z,542, Sentinel 2, 140 
2006-03-01T20:27:13.598Z,350, Landsat 7, 16 
2018-09-26T08:53:00.000Z,258, Sentinel 2, 65 
2018-09-28T20:22:22.317Z,400, Landsat 7, 16 
2017-05-16T20:50:21.000Z,749, Sentinel 2, 20 
2022-04-13T08:52:00.000Z,865, Sentinel 2, 75 
2019-07-15T08:40:25.000Z,318, Sentinel 2, 15 
2018-09-13T20:50:51.000Z,106, Sentinel 2, 10 
2020-03-28T20:40:49.000Z,586, Sentinel 2, 10 
1990-08-06T19:44:37.922Z,407, Landsat 5, 144 
2022-05-23T08:50:25.000Z,950, Sentinel 2, 85 
2022-05-10T20:50:19.000Z,1047, Sentinel 2, 50 
2022-05-18T08:50:25.000Z,1088, Sentinel 2, 35 
2018-09-23T20:51:53.999Z,154, Sentinel 2, 20 
2018-11-30T08:52:20.000Z,276, Sentinel 2, 175 
2017-11-27T08:44:40.000Z,288, Sentinel 2, 125 
2018-11-09T15:48:39.578Z,196, Sentinel 1, 24 
2019-03-22T20:51:51.000Z,452, Sentinel 2, 30 
2015-06-07T20:30:30.781Z,578, Landsat 7, 16 
2017-10-11T08:53:50.000Z,335, Sentinel 2, 35 
2010-07-19T20:23:11.661Z,483, Landsat 7, 160 
2022-06-09T20:50:24.000Z,993, Sentinel 2, 50 
2019-07-10T20:50:31.000Z,569, Sentinel 2, 30 
2019-02-05T20:56:38.999Z,350, Sentinel 2, 10 
2009-05-21T20:18:49.489Z,935, Landsat 5, 32 
2022-03-14T08:53:45.000Z,729, Sentinel 2, 85 
2018-02-08T02:54:56.352Z,213, Sentinel 1, 12 
2001-05-30T20:26:45.938Z,982, Landsat 7, 128 
2019-04-18T20:42:24.000Z,655, Sentinel 2, 100 
2019-05-29T08:50:30.000Z,913, Sentinel 2, 55 
2018-02-22T20:44:24.000Z,252, Sentinel 2, 60 
2018-11-17T20:53:09.000Z,246, Sentinel 2, 170 
2016-12-17T20:39:34.488Z,219, Landsat 7, 160 
2005-04-28T08:23:39.532Z,801, Landsat 7, 41 
2022-05-02T20:41:51.000Z,914, Sentinel 2, 110 
2020-05-07T20:40:19.000Z,1104, Sentinel 2, 70 
2000-10-03T20:21:28.058Z,434, Landsat 7, 48 
1993-04-15T19:53:17.601Z,709, Landsat 5, 16 
2018-12-10T08:52:00.000Z,291, Sentinel 2, 175 
2017-12-19T20:47:11.000Z,281, Sentinel 2, 80 
2002-06-08T08:16:28.477Z,1046, Landsat 7, 71 
2019-02-28T08:54:05.000Z,426, Sentinel 2, 55 
2018-03-29T20:40:44.000Z,342, Sentinel 2, 10 
2022-07-24T20:51:36.000Z,597, Sentinel 2, 130 
2018-12-10T08:53:10.000Z,290, Sentinel 2, 155 
2022-04-23T08:52:50.000Z,870, Sentinel 2, 125 
2018-07-05T08:40:15.000Z,539, Sentinel 2, 115 
2017-09-03T20:51:10.999Z,379, Sentinel 2, 40 
2018-09-18T20:51:14.000Z,150, Sentinel 2, 10 
2018-12-02T20:55:08.999Z,280, Sentinel 2, 120 
2019-04-11T20:53:01.000Z,638, Sentinel 2, 110 
2019-06-28T08:50:30.000Z,991, Sentinel 2, 15 
2004-03-08T08:23:13.830Z,530, Landsat 7, 23 
2019-07-22T20:40:29.000Z,308, Sentinel 2, 30 
2022-08-14T15:49:02.518Z,438, Sentinel 1, 12 
2018-02-25T08:44:15.000Z,251, Sentinel 2, 55 
2005-08-13T20:24:52.500Z,691, Landsat 5, 144 
2019-08-19T08:40:40.000Z,251, Sentinel 2, 55 
2018-08-14T20:51:04.000Z,330, Sentinel 2, 80 
2019-03-05T08:53:45.000Z,428, Sentinel 2, 65 
2005-05-22T08:23:31.178Z,1016, Landsat 7, 71 
2018-03-19T20:43:51.000Z,346, Sentinel 2, 100 
2019-06-15T20:50:29.000Z,631, Sentinel 2, 150 
2019-07-10T08:40:25.000Z,594, Sentinel 2, 25 
2018-07-20T20:51:04.000Z,447, Sentinel 2, 130 
2019-08-04T20:50:29.000Z,274, Sentinel 2, 50 
2002-04-12T08:22:51.717Z,811, Landsat 7, 71 
2018-01-21T08:43:49.999Z,272, Sentinel 2, 135 
2019-06-15T20:50:29.000Z,729, Sentinel 2, 90 
2012-12-31T20:26:50.538Z,556, Landsat 7, 160 
2018-09-08T20:50:59.000Z,149, Sentinel 2, 30 
2021-07-02T08:50:20.000Z,1634, Sentinel 2, 55 
2022-04-15T08:41:45.000Z,876, Sentinel 2, 75 
2018-08-14T08:40:20.000Z,331, Sentinel 2, 45 
2022-05-10T20:50:19.000Z,996, Sentinel 2, 10 
2019-06-30T08:40:40.000Z,549, Sentinel 2, 155 
2020-08-20T20:40:01.000Z,1715, Sentinel 2, 30 
2017-11-07T08:46:40.000Z,237, Sentinel 2, 5 
2019-09-21T08:52:25.000Z,336, Sentinel 2, 45 
2019-01-13T20:43:14.000Z,301, Sentinel 2, 150 
2020-05-10T08:40:50.000Z,1140, Sentinel 2, 95 
2022-04-30T08:40:20.000Z,959, Sentinel 2, 25 
2019-01-26T08:47:30.000Z,379, Sentinel 2, 15 
2021-02-01T20:46:59.000Z,2504, Sentinel 2, 10 
2008-06-07T08:21:55.815Z,1806, Landsat 5, 57 
2018-08-12T08:50:15.000Z,348, Sentinel 2, 25 
2022-08-23T20:52:54.000Z,426, Sentinel 2, 120 
2022-02-15T15:48:54.350Z,596, Sentinel 1, 12 
2011-04-06T08:21:27.000Z,638, Landsat 7, 23 
2020-04-23T08:50:20.000Z,815, Sentinel 2, 25 
2022-05-10T08:40:20.000Z,1023, Sentinel 2, 45 
2022-03-31T20:51:53.999Z,781, Sentinel 2, 50 
2019-04-19T08:53:19.999Z,643, Sentinel 2, 135 
2003-04-16T08:16:33.919Z,523, Landsat 7, 41 
2021-08-25T20:41:49.000Z,432, Sentinel 2, 80 
2017-03-22T20:53:26.000Z,453, Sentinel 2, 90 
2018-04-04T08:50:55.000Z,222, Sentinel 2, 25 
2018-08-17T08:50:30.000Z,313, Sentinel 2, 55 
2005-04-12T08:23:42.223Z,695, Landsat 7, 55 
2020-02-13T08:55:25.000Z,513, Sentinel 2, 55 
2017-09-21T08:51:40.000Z,145, Sentinel 2, 5 
2022-05-27T20:40:19.000Z,1146, Sentinel 2, 10 
2021-04-25T08:40:15.000Z,2673, Sentinel 2, 5 
2020-05-15T20:50:24.000Z,1272, Sentinel 2, 40 
2021-08-26T08:51:10.000Z,376, Sentinel 2, 55 
2019-08-29T20:50:24.000Z,212, Sentinel 2, 20 
2019-10-21T08:54:20.000Z,310, Sentinel 2, 175 
2020-12-11T20:56:19.000Z,1027, Sentinel 2, 100 
2004-04-09T08:23:15.700Z,496, Landsat 7, 41 
2022-04-10T20:51:53.999Z,854, Sentinel 2, 70 
2001-11-14T20:25:52.079Z,545, Landsat 7, 144 
2018-06-20T20:50:14.000Z,579, Sentinel 2, 130 
2022-03-21T20:52:51.000Z,753, Sentinel 2, 60 
2020-12-24T08:57:25.000Z,1148, Sentinel 2, 75 
2020-11-09T08:56:55.000Z,570, Sentinel 2, 35 
2022-02-09T20:56:11.000Z,650, Sentinel 2, 20 
2022-05-12T20:40:19.000Z,996, Sentinel 2, 60 
2022-04-30T20:50:26.000Z,939, Sentinel 2, 40 
2006-03-14T08:24:08.244Z,357, Landsat 7, 23 
2003-06-10T08:22:41.032Z,675, Landsat 7, 87 
2021-06-09T03:02:46.119Z,2364, Sentinel 1, 24 
2005-04-08T20:20:36.190Z,686, Landsat 7, 48 
2018-07-13T08:50:50.000Z,485, Sentinel 2, 135 
2021-08-13T20:50:24.000Z,516, Sentinel 2, 50 
2019-06-12T20:40:29.000Z,852, Sentinel 2, 50 
2005-05-30T08:23:32.530Z,1128, Landsat 7, 55 
2009-06-21T20:27:32.047Z,845, Landsat 7, 32 
2009-08-13T08:24:17.949Z,325, Landsat 7, 73 
2019-02-13T08:55:55.000Z,513, Sentinel 2, 5 
2016-10-23T20:55:07.000Z,161, Sentinel 2, 50 
2019-03-25T08:53:05.000Z,491, Sentinel 2, 75 
2019-08-24T08:40:20.000Z,182, Sentinel 2, 25 
2019-08-17T08:52:25.000Z,366, Sentinel 2, 115 
1989-09-28T19:50:22.030Z,332, Landsat 5, 64 
2018-04-21T08:40:20.000Z,441, Sentinel 2, 15 
2021-07-04T20:50:19.000Z,1576, Sentinel 2, 50 
2022-05-03T08:50:25.000Z,968, Sentinel 2, 65 
2018-02-12T15:48:30.034Z,249, Sentinel 1, 12 
2022-03-14T08:52:15.000Z,742, Sentinel 2, 25 
2015-12-08T20:31:55.269Z,237, Landsat 7, 192 
2017-11-29T20:45:06.000Z,266, Sentinel 2, 120 
2018-11-25T08:52:20.000Z,243, Sentinel 2, 185 
2022-04-25T20:52:51.000Z,876, Sentinel 2, 130 
2022-04-04T15:48:54.612Z,989, Sentinel 1, 12 
2019-06-18T08:50:30.000Z,912, Sentinel 2, 15 
2019-08-14T20:50:29.000Z,258, Sentinel 2, 30 
2009-09-10T20:21:06.849Z,67, Landsat 7, 16 
2022-09-05T08:54:05.000Z,363, Sentinel 2, 145 
2020-05-20T08:40:20.000Z,1379, Sentinel 2, 15 
2009-05-14T20:15:10.624Z,953, Landsat 7, 48 
2022-09-07T08:44:25.000Z,360, Sentinel 2, 165 
2006-03-26T20:20:59.982Z,423, Landsat 7, 48 
2000-09-16T20:27:47.316Z,483, Landsat 7, 32 
2022-05-08T08:50:25.000Z,979, Sentinel 2, 15 
1997-09-08T20:09:20.552Z,414, Landsat 5, 48 
2022-07-12T08:50:30.000Z,683, Sentinel 2, 35 
2022-03-24T08:52:15.000Z,759, Sentinel 2, 45 
2022-06-14T20:50:24.000Z,892, Sentinel 2, 20 
2022-03-01T08:44:15.000Z,688, Sentinel 2, 85 
2022-04-18T08:52:00.000Z,887, Sentinel 2, 85 
2015-09-03T20:30:51.134Z,252, Landsat 7, 64 
2021-11-29T08:54:50.000Z,378, Sentinel 2, 125 
2020-03-23T20:43:34.000Z,645, Sentinel 2, 100 
2018-09-20T20:41:29.000Z,139, Sentinel 2, 20 
2021-08-08T08:40:20.000Z,778, Sentinel 2, 15 
2019-04-21T20:53:06.000Z,645, Sentinel 2, 130 
2020-10-20T08:54:25.000Z,798, Sentinel 2, 75 
2019-01-14T08:53:10.000Z,303, Sentinel 2, 155 
2021-06-15T03:02:46.542Z,2083, Sentinel 1, 12 
2019-05-04T08:51:55.000Z,730, Sentinel 2, 115 
2017-12-10T08:56:45.000Z,284, Sentinel 2, 85 
2019-09-15T20:42:41.000Z,273, Sentinel 2, 70 
2009-05-30T20:15:12.824Z,846, Landsat 7, 16 
2019-09-03T08:40:40.000Z,217, Sentinel 2, 25 
2002-02-24T08:16:41.932Z,759, Landsat 7, 41 
2018-09-08T08:40:20.000Z,95, Sentinel 2, 5 
2007-05-16T20:21:19.770Z,709, Landsat 7, 48 
2018-01-26T08:43:40.000Z,281, Sentinel 2, 155 
2019-08-12T08:50:30.000Z,370, Sentinel 2, 15 
2019-01-04T08:54:50.000Z,300, Sentinel 2, 125 
2022-07-14T20:51:36.000Z,665, Sentinel 2, 150 
2005-03-27T08:23:39.371Z,653, Landsat 7, 73 
2007-06-25T20:21:10.049Z,780, Landsat 7, 128 
2016-09-13T20:33:39.268Z,175, Landsat 7, 48 
1994-05-20T19:50:21.706Z,1048, Landsat 5, 48 
2018-09-21T08:51:45.000Z,145, Sentinel 2, 25 
2022-07-19T08:40:25.000Z,549, Sentinel 2, 65 
2021-07-27T08:50:25.000Z,814, Sentinel 2, 15 
2021-06-29T08:40:20.000Z,1749, Sentinel 2, 35 
2007-08-04T20:21:03.259Z,757, Landsat 7, 16 
2018-12-15T08:56:30.000Z,241, Sentinel 2, 95 
2020-05-07T20:40:21.000Z,1127, Sentinel 2, 40 
2022-04-28T15:48:55.421Z,1334, Sentinel 1, 12 
2022-09-29T20:43:34.000Z,266, Sentinel 2, 80 
2019-05-29T08:50:30.000Z,713, Sentinel 2, 115 
2022-05-08T08:50:25.000Z,1020, Sentinel 2, 25 
2018-09-01T08:50:15.000Z,115, Sentinel 2, 15 
2015-12-24T20:31:59.889Z,204, Landsat 7, 160 
2022-09-12T20:54:21.000Z,323, Sentinel 2, 150 
2018-08-24T08:41:30.000Z,267, Sentinel 2, 75 
2022-05-20T20:50:19.000Z,1178, Sentinel 2, 10 
2018-07-15T08:40:20.000Z,454, Sentinel 2, 115 
2011-03-21T08:21:24.203Z,578, Landsat 7, 55 
2001-08-02T20:26:07.277Z,691, Landsat 7, 64 
2018-01-23T20:43:18.999Z,270, Sentinel 2, 160 
2019-09-23T08:42:55.000Z,289, Sentinel 2, 65 
2018-09-13T20:53:06.000Z,298, Sentinel 2, 90 
1998-10-14T20:09:48.872Z,465, Landsat 5, 32 
2010-05-25T20:15:30.653Z,474, Landsat 5, 16 
2018-05-21T20:50:56.000Z,520, Sentinel 2, 120 
2019-03-10T08:53:15.000Z,438, Sentinel 2, 55 
2001-04-28T20:27:05.378Z,901, Landsat 7, 64 
2022-03-29T08:52:00.000Z,789, Sentinel 2, 45 
2018-05-06T20:50:19.000Z,772, Sentinel 2, 20 
2019-12-12T08:45:54.999Z,384, Sentinel 2, 105 
2018-07-10T20:50:14.000Z,511, Sentinel 2, 110 
2019-05-01T20:52:31.000Z,688, Sentinel 2, 130 
1994-09-02T19:41:37.849Z,247, Landsat 5, 16 
2020-03-16T20:51:49.000Z,569, Sentinel 2, 20 
2002-03-27T08:22:53.175Z,611, Landsat 7, 25 
2022-06-17T08:50:25.000Z,851, Sentinel 2, 85 
2003-03-31T08:16:36.151Z,439, Landsat 7, 41 
2017-12-10T08:53:10.000Z,270, Sentinel 2, 155 
2021-07-12T08:50:20.000Z,1370, Sentinel 2, 45 
1990-04-24T19:44:59.202Z,551, Landsat 5, 64 
2022-09-10T08:52:55.000Z,310, Sentinel 2, 85 
2022-02-14T20:55:41.000Z,628, Sentinel 2, 30 
2019-05-09T08:51:55.000Z,734, Sentinel 2, 125 
2019-08-06T20:40:24.000Z,273, Sentinel 2, 60 
2022-08-11T08:51:35.000Z,462, Sentinel 2, 95 
2021-11-01T08:44:15.000Z,315, Sentinel 2, 155 
2002-04-08T20:19:44.560Z,756, Landsat 7, 32 
2005-12-19T20:26:44.876Z,205, Landsat 7, 128 
2018-08-17T20:35:36.094Z,321, Landsat 7, 64 
2000-08-09T20:15:53.334Z,631, Landsat 7, 16 
1995-04-02T07:37:20.738Z,718, Landsat 5, 23 
2019-09-15T20:41:13.999Z,328, Sentinel 2, 20 
2022-06-19T08:40:20.000Z,754, Sentinel 2, 125 
2018-08-31T20:43:09.000Z,366, Sentinel 2, 120 
2018-04-08T20:40:19.000Z,406, Sentinel 2, 10 
2022-06-01T20:40:26.000Z,1005, Sentinel 2, 50 
2018-04-13T20:40:26.000Z,593, Sentinel 2, 30 
2019-05-19T08:50:30.000Z,764, Sentinel 2, 95 
2022-04-05T20:50:19.000Z,757, Sentinel 2, 20 
2017-10-18T08:44:30.000Z,311, Sentinel 2, 45 
2017-12-02T08:44:50.000Z,250, Sentinel 2, 125 
2019-07-30T20:50:31.000Z,221, Sentinel 2, 10 
2002-03-06T20:25:56.762Z,746, Landsat 7, 80 
2013-03-28T20:33:12.243Z,764, Landsat 7, 32 
2012-05-18T08:22:07.371Z,982, Landsat 7, 71 
2018-12-05T08:52:35.000Z,284, Sentinel 2, 165 
2019-09-06T08:52:45.000Z,283, Sentinel 2, 85 
2022-04-13T08:50:25.000Z,834, Sentinel 2, 35 
2018-11-25T08:52:55.000Z,266, Sentinel 2, 165 
2013-05-16T20:26:41.641Z,985, Landsat 7, 112 
2018-02-20T20:54:41.000Z,278, Sentinel 2, 60 
2018-04-01T20:50:56.000Z,214, Sentinel 2, 20 
2019-06-25T20:50:29.000Z,987, Sentinel 2, 10 
2022-07-31T20:40:11.000Z,473, Sentinel 2, 70 
2021-02-16T20:45:19.000Z,2125, Sentinel 2, 40 
2019-11-22T15:48:45.624Z,338, Sentinel 1, 36 
2017-06-15T20:50:21.000Z,630, Sentinel 2, 40 
2021-06-14T20:50:19.000Z,2358, Sentinel 2, 10 
2019-02-07T20:46:14.000Z,430, Sentinel 2, 40 
2016-09-05T20:44:38.000Z,178, Sentinel 2, 100 
1999-04-16T20:09:40.667Z,850, Landsat 5, 48 
2018-05-26T20:50:56.000Z,533, Sentinel 2, 130 
2021-07-17T08:50:20.000Z,1282, Sentinel 2, 105 
2002-03-23T20:19:49.381Z,642, Landsat 7, 32 
2019-05-28T20:40:29.000Z,810, Sentinel 2, 60 
2018-05-08T20:40:21.000Z,596, Sentinel 2, 20 
2018-03-27T20:52:19.000Z,372, Sentinel 2, 60 
2018-06-27T20:40:19.000Z,507, Sentinel 2, 150 
2020-05-25T20:50:31.000Z,1342, Sentinel 2, 30 
2002-03-28T08:16:42.449Z,680, Landsat 7, 41 
2019-08-09T08:40:25.000Z,530, Sentinel 2, 5 
2019-06-30T20:50:31.000Z,965, Sentinel 2, 10 
2016-12-27T20:57:06.500Z,192, Sentinel 2, 80 
2020-04-30T20:50:24.000Z,939, Sentinel 2, 70 
2006-04-07T08:24:05.086Z,498, Landsat 7, 25 
2019-05-31T20:50:29.000Z,686, Sentinel 2, 120 
2018-05-26T20:50:21.000Z,536, Sentinel 2, 110 
2022-06-09T20:50:31.000Z,888, Sentinel 2, 100 
2022-10-01T15:49:03.948Z,116, Sentinel 1, 12 
2022-04-12T02:55:21.141Z,637, Sentinel 1, 12 
2013-04-05T20:33:09.385Z,919, Landsat 7, 16 
